position select_coef p1_freq p2_freq fixed_since migr_rate mut_rate recomb_rate fitness_width output_gen rep
132501 0.0891544 21 0 2453 0.0001 1e-06 1e-07 25 2500 0
192501 -0.0181894 1 0 2391 0.0001 1e-06 1e-07 25 2500 0
387502 -0.0267892 1 0 2500 0.0001 1e-06 1e-07 25 2500 0
1362501 0.0610071 82 0 2327 0.0001 1e-06 1e-07 25 2500 0
2150001 -0.0373362 16 0 2446 0.0001 1e-06 1e-07 25 2500 0
4977502 -0.00873225 108 0 1611 0.0001 1e-06 1e-07 25 2500 0
537501 -0.0522125 1 0 5000 0.0001 1e-06 1e-07 25 5000 0
2262501 0.0547349 0 46 4931 0.0001 1e-06 1e-07 25 5000 0
3087502 0.0993079 1388 0 2708 0.0001 1e-06 1e-07 25 5000 0
3830002 -0.0125799 3 0 4997 0.0001 1e-06 1e-07 25 5000 0
4070001 -0.00136467 0 85 4823 0.0001 1e-06 1e-07 25 5000 0
4310001 0.0827968 50 0 4196 0.0001 1e-06 1e-07 25 5000 0
4662501 -0.0344945 0 2 4998 0.0001 1e-06 1e-07 25 5000 0
387501 0.0318902 1114 22 5274 0.0001 1e-06 1e-07 25 7500 0
387501 -0.037296 26 0 7445 0.0001 1e-06 1e-07 25 7500 0
920001 -0.0715071 0 39 7464 0.0001 1e-06 1e-07 25 7500 0
1467502 -0.0570275 9 0 7495 0.0001 1e-06 1e-07 25 7500 0
1610001 -0.0058018 3 0 7497 0.0001 1e-06 1e-07 25 7500 0
1662502 -0.000197556 4 0 7495 0.0001 1e-06 1e-07 25 7500 0
1677502 -0.0130277 0 1 7500 0.0001 1e-06 1e-07 25 7500 0
2307501 0.00572429 664 5 6463 0.0001 1e-06 1e-07 25 7500 0
2307501 -0.0472004 0 3 7498 0.0001 1e-06 1e-07 25 7500 0
2457502 -0.00815994 0 1 7499 0.0001 1e-06 1e-07 25 7500 0
3087502 0.0993079 1886 69 2708 0.0001 1e-06 1e-07 25 7500 0
387501 0.0318902 1967 0 5274 0.0001 1e-06 1e-07 25 10000 0
