position select_coef p1_freq p2_freq fixed_since migr_rate mut_rate recomb_rate fitness_width output_gen rep
387502 -0.0778141 2 0 2497 1e-05 1e-06 1e-08 25 2500 0
567501 -0.00933504 0 4 2494 1e-05 1e-06 1e-08 25 2500 0
1662501 0.113993 1816 0 1427 1e-05 1e-06 1e-08 25 2500 0
2030001 0.0868561 0 95 1184 1e-05 1e-06 1e-08 25 2500 0
2045002 -0.0207351 0 6 2496 1e-05 1e-06 1e-08 25 2500 0
3005002 -0.0384631 0 1 2499 1e-05 1e-06 1e-08 25 2500 0
3470001 0.0235078 700 0 1604 1e-05 1e-06 1e-08 25 2500 0
3507501 0.0209223 325 0 1546 1e-05 1e-06 1e-08 25 2500 0
4070001 0.0618878 0 2 2392 1e-05 1e-06 1e-08 25 2500 0
4160001 -0.115374 0 2000 49 1e-05 1e-06 1e-08 25 2500 0
4662502 0.0181699 235 0 2122 1e-05 1e-06 1e-08 25 2500 0
4662502 -0.0138868 0 233 2271 1e-05 1e-06 1e-08 25 2500 0
4895002 -0.00629554 30 0 2471 1e-05 1e-06 1e-08 25 2500 0
170001 -0.0645073 143 0 4346 1e-05 1e-06 1e-08 25 5000 0
1632501 0.0942214 521 0 4214 1e-05 1e-06 1e-08 25 5000 0
1662501 0.113993 2000 8 1427 1e-05 1e-06 1e-08 25 5000 0
2015001 0.0690843 19 0 4981 1e-05 1e-06 1e-08 25 5000 0
2495001 -0.00137646 0 415 3982 1e-05 1e-06 1e-08 25 5000 0
3132501 0.000861511 0 5 4940 1e-05 1e-06 1e-08 25 5000 0
3470001 0.0235078 2000 8 1604 1e-05 1e-06 1e-08 25 5000 0
3470002 -0.00357153 0 23 4972 1e-05 1e-06 1e-08 25 5000 0
3507501 0.0659546 11 0 4963 1e-05 1e-06 1e-08 25 5000 0
4070002 -0.0436656 0 26 4873 1e-05 1e-06 1e-08 25 5000 0
4160001 -0.115374 0 1991 49 1e-05 1e-06 1e-08 25 5000 0
140002 -0.0341227 0 10 7484 1e-05 1e-06 1e-08 25 7500 0
537501 0.0545225 2 0 7484 1e-05 1e-06 1e-08 25 7500 0
800001 -0.0453353 0 26 7188 1e-05 1e-06 1e-08 25 7500 0
1355001 0.00967353 0 7 7479 1e-05 1e-06 1e-08 25 7500 0
1632501 0.0942214 2000 2 4214 1e-05 1e-06 1e-08 25 7500 0
1662501 0.113993 2000 2 1427 1e-05 1e-06 1e-08 25 7500 0
1970001 0.0548444 44 0 7391 1e-05 1e-06 1e-08 25 7500 0
2015001 0.0690843 2000 2 4981 1e-05 1e-06 1e-08 25 7500 0
2210002 -0.0477042 1 0 7497 1e-05 1e-06 1e-08 25 7500 0
2412502 -0.00479508 1834 2 5313 1e-05 1e-06 1e-08 25 7500 0
2990002 -0.0442663 0 10 7355 1e-05 1e-06 1e-08 25 7500 0
3470001 0.0235078 2000 2 1604 1e-05 1e-06 1e-08 25 7500 0
4160001 -0.115374 0 1998 49 1e-05 1e-06 1e-08 25 7500 0
4400002 -0.0468368 655 0 6549 1e-05 1e-06 1e-08 25 7500 0
4482501 0.0911438 0 15 7423 1e-05 1e-06 1e-08 25 7500 0
4580001 -0.00207324 2000 2 5493 1e-05 1e-06 1e-08 25 7500 0
4617501 -0.0168861 0 65 7436 1e-05 1e-06 1e-08 25 7500 0
4962501 0.0167923 121 0 7064 1e-05 1e-06 1e-08 25 7500 0
20001 -0.0659079 12 0 9750 1e-05 1e-06 1e-08 25 10000 0
455001 -0.0140041 28 0 9909 1e-05 1e-06 1e-08 25 10000 0
1355001 -0.0162262 0 111 9789 1e-05 1e-06 1e-08 25 10000 0
1632501 0.0942214 2000 0 4214 1e-05 1e-06 1e-08 25 10000 0
1662501 0.113993 2000 0 1427 1e-05 1e-06 1e-08 25 10000 0
1917501 0.021986 6 0 9994 1e-05 1e-06 1e-08 25 10000 0
1970001 0.0548444 956 0 7391 1e-05 1e-06 1e-08 25 10000 0
2015001 0.0690843 2000 0 4981 1e-05 1e-06 1e-08 25 10000 0
2045001 0.0368417 0 3 9993 1e-05 1e-06 1e-08 25 10000 0
2300001 0.02563 0 271 7544 1e-05 1e-06 1e-08 25 10000 0
2307502 -0.0635402 17 0 9981 1e-05 1e-06 1e-08 25 10000 0
2352502 -0.0333012 0 64 9788 1e-05 1e-06 1e-08 25 10000 0
2390002 0.0685563 0 4 9998 1e-05 1e-06 1e-08 25 10000 0
2412502 -0.00479508 234 0 5313 1e-05 1e-06 1e-08 25 10000 0
2495001 0.0132308 1 0 10000 1e-05 1e-06 1e-08 25 10000 0
3470001 0.0235078 2000 0 1604 1e-05 1e-06 1e-08 25 10000 0
3470002 -0.0405385 0 4 9998 1e-05 1e-06 1e-08 25 10000 0
3620001 0.00852713 0 5 9992 1e-05 1e-06 1e-08 25 10000 0
3710002 0.020102 1 0 9979 1e-05 1e-06 1e-08 25 10000 0
4160001 -0.115374 0 2000 49 1e-05 1e-06 1e-08 25 10000 0
4400002 -0.0468368 108 0 6549 1e-05 1e-06 1e-08 25 10000 0
4580001 -0.00207324 2000 0 5493 1e-05 1e-06 1e-08 25 10000 0
4722502 0.0909212 1 0 9990 1e-05 1e-06 1e-08 25 10000 0
20001 -0.0216136 0 70 12363 1e-05 1e-06 1e-08 25 12500 0
132502 0.0182358 0 2 12497 1e-05 1e-06 1e-08 25 12500 0
207501 -0.0366672 0 1159 11752 1e-05 1e-06 1e-08 25 12500 0
552502 -0.0365693 0 1 12495 1e-05 1e-06 1e-08 25 12500 0
620001 0.0879105 112 0 12143 1e-05 1e-06 1e-08 25 12500 0
1362502 -0.0049195 0 1 12494 1e-05 1e-06 1e-08 25 12500 0
1632501 0.0942214 2000 0 4214 1e-05 1e-06 1e-08 25 12500 0
1662501 0.113993 2000 0 1427 1e-05 1e-06 1e-08 25 12500 0
1970001 0.0548444 1526 0 7391 1e-05 1e-06 1e-08 25 12500 0
2015001 0.0690843 2000 0 4981 1e-05 1e-06 1e-08 25 12500 0
2030001 -0.0639784 8 0 12494 1e-05 1e-06 1e-08 25 12500 0
2045002 -0.00511365 20 0 12396 1e-05 1e-06 1e-08 25 12500 0
2352501 -0.0386458 31 0 12449 1e-05 1e-06 1e-08 25 12500 0
3117501 -0.054129 12 0 12378 1e-05 1e-06 1e-08 25 12500 0
3470001 0.0235078 2000 0 1604 1e-05 1e-06 1e-08 25 12500 0
3830002 -0.114678 0 1952 10498 1e-05 1e-06 1e-08 25 12500 0
3987501 0.169095 31 0 12424 1e-05 1e-06 1e-08 25 12500 0
