position select_coef p1_freq p2_freq fixed_since migr_rate mut_rate recomb_rate fitness_width output_gen rep
192502 -0.0461992 0 2000 74 1e-05 1e-06 1e-07 2 2500 0
342501 0.0139586 1979 0 367 1e-05 1e-06 1e-07 2 2500 0
552502 0.0586002 2000 0 275 1e-05 1e-06 1e-07 2 2500 0
567501 -0.0976631 0 1934 2008 1e-05 1e-06 1e-07 2 2500 0
1617501 0.0195989 2000 0 83 1e-05 1e-06 1e-07 2 2500 0
1662501 -0.0638008 3 0 2492 1e-05 1e-06 1e-07 2 2500 0
1677502 -0.0514121 0 2000 1412 1e-05 1e-06 1e-07 2 2500 0
2015002 0.0221571 14 0 2476 1e-05 1e-06 1e-07 2 2500 0
2262502 -0.0295223 19 0 2467 1e-05 1e-06 1e-07 2 2500 0
2330001 0.00999693 805 0 1772 1e-05 1e-06 1e-07 2 2500 0
2352501 0.0118306 0 12 2156 1e-05 1e-06 1e-07 2 2500 0
2412501 0.114923 2000 0 632 1e-05 1e-06 1e-07 2 2500 0
2412501 -0.0683944 0 2000 1051 1e-05 1e-06 1e-07 2 2500 0
3620002 0.0293041 224 0 1331 1e-05 1e-06 1e-07 2 2500 0
3710001 0.0329313 0 2 2490 1e-05 1e-06 1e-07 2 2500 0
3897501 0.0524731 2000 0 614 1e-05 1e-06 1e-07 2 2500 0
3897502 -0.0716913 0 2000 256 1e-05 1e-06 1e-07 2 2500 0
4122502 -0.053004 0 44 2469 1e-05 1e-06 1e-07 2 2500 0
4482501 0.0813664 2000 0 291 1e-05 1e-06 1e-07 2 2500 0
4617502 -0.064418 0 2000 1380 1e-05 1e-06 1e-07 2 2500 0
4895001 -0.00968224 0 3 2381 1e-05 1e-06 1e-07 2 2500 0
27502 -0.0664918 0 2000 2940 1e-05 1e-06 1e-07 2 5000 0
192502 -0.0461992 0 2000 74 1e-05 1e-06 1e-07 2 5000 0
342501 0.0139586 2000 0 367 1e-05 1e-06 1e-07 2 5000 0
552502 0.0586002 2000 0 275 1e-05 1e-06 1e-07 2 5000 0
567501 -0.0976631 0 2000 2008 1e-05 1e-06 1e-07 2 5000 0
1467501 0.0256723 1636 0 3439 1e-05 1e-06 1e-07 2 5000 0
1617501 0.0195989 2000 0 83 1e-05 1e-06 1e-07 2 5000 0
1677502 -0.0514121 0 2000 1412 1e-05 1e-06 1e-07 2 5000 0
2015001 0.0178159 143 0 4127 1e-05 1e-06 1e-07 2 5000 0
2330001 0.00999693 260 0 1772 1e-05 1e-06 1e-07 2 5000 0
2412501 -0.0683944 0 2000 1051 1e-05 1e-06 1e-07 2 5000 0
2412501 0.114923 2000 0 632 1e-05 1e-06 1e-07 2 5000 0
3620002 0.0293041 2000 0 1331 1e-05 1e-06 1e-07 2 5000 0
3747502 -0.0230885 21 0 4425 1e-05 1e-06 1e-07 2 5000 0
3897501 0.0524731 2000 0 614 1e-05 1e-06 1e-07 2 5000 0
3897502 -0.0716913 0 2000 256 1e-05 1e-06 1e-07 2 5000 0
4070001 -0.0173608 0 409 4499 1e-05 1e-06 1e-07 2 5000 0
4482501 0.0156282 144 0 4433 1e-05 1e-06 1e-07 2 5000 0
4482501 0.0813664 2000 0 291 1e-05 1e-06 1e-07 2 5000 0
4617502 -0.064418 0 2000 1380 1e-05 1e-06 1e-07 2 5000 0
4895002 0.0729864 2000 0 2695 1e-05 1e-06 1e-07 2 5000 0
20001 0.0549651 809 0 7199 1e-05 1e-06 1e-07 2 7500 0
27502 -0.0664918 0 1999 2940 1e-05 1e-06 1e-07 2 7500 0
192502 -0.0461992 0 1999 74 1e-05 1e-06 1e-07 2 7500 0
342501 0.0139586 2000 1 367 1e-05 1e-06 1e-07 2 7500 0
537502 0.021781 7 0 7489 1e-05 1e-06 1e-07 2 7500 0
552502 0.0586002 2000 1 275 1e-05 1e-06 1e-07 2 7500 0
567501 -0.0976631 0 1999 2008 1e-05 1e-06 1e-07 2 7500 0
800002 -0.0175233 0 1 7500 1e-05 1e-06 1e-07 2 7500 0
1467501 0.0256723 2000 1 3439 1e-05 1e-06 1e-07 2 7500 0
1617501 0.0195989 2000 1 83 1e-05 1e-06 1e-07 2 7500 0
