position select_coef p1_freq p2_freq fixed_since migr_rate mut_rate recomb_rate fitness_width output_gen rep
1677502 0.133466 2000 20 741 1e-05 1e-06 1e-07 25 2500 0
2720002 -0.0156242 4 0 2490 1e-05 1e-06 1e-07 25 2500 0
4070001 -0.057607 689 0 1497 1e-05 1e-06 1e-07 25 2500 0
455002 -0.0121299 0 86 4910 1e-05 1e-06 1e-07 25 5000 0
455002 0.0604968 0 26 4912 1e-05 1e-06 1e-07 25 5000 0
1632501 -0.0349697 1 1889 2834 1e-05 1e-06 1e-07 25 5000 0
1677502 0.133466 1999 0 741 1e-05 1e-06 1e-07 25 5000 0
4977502 0.00756783 21 51 4636 1e-05 1e-06 1e-07 25 5000 0
27501 0.0268327 0 6 7494 1e-05 1e-06 1e-07 25 7500 0
1310001 -0.00435477 219 0 7208 1e-05 1e-06 1e-07 25 7500 0
1632501 -0.0349697 0 2000 2834 1e-05 1e-06 1e-07 25 7500 0
1677502 0.133466 2000 0 741 1e-05 1e-06 1e-07 25 7500 0
2210001 -0.0397393 0 238 7240 1e-05 1e-06 1e-07 25 7500 0
3132501 -0.0336288 2 0 7499 1e-05 1e-06 1e-07 25 7500 0
3830001 0.011558 0 1 7484 1e-05 1e-06 1e-07 25 7500 0
3882502 0.05177 0 30 7477 1e-05 1e-06 1e-07 25 7500 0
170002 -0.0389846 0 321 8834 1e-05 1e-06 1e-07 25 10000 0
537502 -0.0356838 0 32 9345 1e-05 1e-06 1e-07 25 10000 0
642502 -0.128162 18 0 9967 1e-05 1e-06 1e-07 25 10000 0
800001 -0.0658975 0 1599 8587 1e-05 1e-06 1e-07 25 10000 0
920002 -0.0607298 9 0 9992 1e-05 1e-06 1e-07 25 10000 0
1610002 0.00379774 0 149 9802 1e-05 1e-06 1e-07 25 10000 0
1632501 -0.0349697 0 2000 2834 1e-05 1e-06 1e-07 25 10000 0
1632501 -0.000969459 0 83 9920 1e-05 1e-06 1e-07 25 10000 0
1677502 0.133466 2000 0 741 1e-05 1e-06 1e-07 25 10000 0
1737502 0.035968 0 5 9992 1e-05 1e-06 1e-07 25 10000 0
2150002 -0.0491205 4 0 9981 1e-05 1e-06 1e-07 25 10000 0
2210001 -0.0397393 0 2000 7240 1e-05 1e-06 1e-07 25 10000 0
2300002 -0.0521027 0 2 9998 1e-05 1e-06 1e-07 25 10000 0
2300002 -0.0628682 0 8 9992 1e-05 1e-06 1e-07 25 10000 0
2990002 0.0177403 1733 6 7702 1e-05 1e-06 1e-07 25 10000 0
4092502 0.00125929 0 3 9997 1e-05 1e-06 1e-07 25 10000 0
4895002 -0.00952811 10 0 9994 1e-05 1e-06 1e-07 25 10000 0
4962502 0.0433695 144 0 9742 1e-05 1e-06 1e-07 25 10000 0
4977501 -0.0289887 2 0 9997 1e-05 1e-06 1e-07 25 10000 0
170002 -0.0389846 0 151 8834 1e-05 1e-06 1e-07 25 12500 0
207501 -0.0640329 0 2000 10641 1e-05 1e-06 1e-07 25 12500 0
537502 0.0263231 0 2 12499 1e-05 1e-06 1e-07 25 12500 0
552502 0.0299346 0 18 12496 1e-05 1e-06 1e-07 25 12500 0
747501 0.0588813 655 0 12246 1e-05 1e-06 1e-07 25 12500 0
800001 -0.0658975 0 2000 8587 1e-05 1e-06 1e-07 25 12500 0
1610002 0.00379774 0 1307 9802 1e-05 1e-06 1e-07 25 12500 0
1632501 -0.0349697 0 2000 2834 1e-05 1e-06 1e-07 25 12500 0
1677502 0.133466 2000 0 741 1e-05 1e-06 1e-07 25 12500 0
2210001 -0.0397393 0 2000 7240 1e-05 1e-06 1e-07 25 12500 0
2495002 0.104037 6 0 12489 1e-05 1e-06 1e-07 25 12500 0
2990002 0.0177403 2000 0 7702 1e-05 1e-06 1e-07 25 12500 0
3710001 0.0452165 0 5 12406 1e-05 1e-06 1e-07 25 12500 0
3882502 -0.0131144 0 38 12357 1e-05 1e-06 1e-07 25 12500 0
3987502 -0.00397127 0 1 12500 1e-05 1e-06 1e-07 25 12500 0
4617501 0.0462122 0 277 11966 1e-05 1e-06 1e-07 25 12500 0
4617502 0.000316168 374 0 12150 1e-05 1e-06 1e-07 25 12500 0
20001 0.0181914 0 49 14537 1e-05 1e-06 1e-07 25 15000 0
20002 0.0382859 0 173 14920 1e-05 1e-06 1e-07 25 15000 0
207501 -0.0640329 107 2000 10641 1e-05 1e-06 1e-07 25 15000 0
207502 0.00182785 2 0 14996 1e-05 1e-06 1e-07 25 15000 0
747501 0.0588813 1164 0 12246 1e-05 1e-06 1e-07 25 15000 0
800001 -0.0658975 0 2000 8587 1e-05 1e-06 1e-07 25 15000 0
1610002 0.00379774 0 166 9802 1e-05 1e-06 1e-07 25 15000 0
1632501 -0.0349697 32 2000 2834 1e-05 1e-06 1e-07 25 15000 0
1677502 0.133466 1524 0 741 1e-05 1e-06 1e-07 25 15000 0
1737502 0.023019 1 0 15000 1e-05 1e-06 1e-07 25 15000 0
1970001 -0.0165154 11 0 14646 1e-05 1e-06 1e-07 25 15000 0
2210001 -0.0397393 0 2000 7240 1e-05 1e-06 1e-07 25 15000 0
2210002 -0.0184291 0 1 15000 1e-05 1e-06 1e-07 25 15000 0
2990002 0.0177403 2000 0 7702 1e-05 1e-06 1e-07 25 15000 0
20002 -0.0121493 0 176 16733 1e-05 1e-06 1e-07 25 17500 0
20002 0.0382859 0 269 14920 1e-05 1e-06 1e-07 25 17500 0
207501 -0.0640329 384 2000 10641 1e-05 1e-06 1e-07 25 17500 0
537502 0.0369502 0 36 17267 1e-05 1e-06 1e-07 25 17500 0
747501 0.0588813 2000 59 12246 1e-05 1e-06 1e-07 25 17500 0
800001 -0.0658975 0 2000 8587 1e-05 1e-06 1e-07 25 17500 0
1632501 -0.0349697 0 1985 2834 1e-05 1e-06 1e-07 25 17500 0
1677502 0.133466 2000 0 741 1e-05 1e-06 1e-07 25 17500 0
1737501 -0.0215971 520 0 15875 1e-05 1e-06 1e-07 25 17500 0
1917502 0.0209288 0 5 17495 1e-05 1e-06 1e-07 25 17500 0
2150002 0.0273883 0 5 17492 1e-05 1e-06 1e-07 25 17500 0
2210001 -0.0397393 24 1389 7240 1e-05 1e-06 1e-07 25 17500 0
2210002 0.0365131 0 39 17460 1e-05 1e-06 1e-07 25 17500 0
2352501 0.0780741 59 0 17396 1e-05 1e-06 1e-07 25 17500 0
2457502 0.027073 0 5 17425 1e-05 1e-06 1e-07 25 17500 0
2892502 -0.0924215 16 0 17442 1e-05 1e-06 1e-07 25 17500 0
2990002 0.0177403 2000 0 7702 1e-05 1e-06 1e-07 25 17500 0
3117502 0.0721881 188 0 17222 1e-05 1e-06 1e-07 25 17500 0
3620001 0.0157549 0 152 17335 1e-05 1e-06 1e-07 25 17500 0
3620002 -0.059564 0 206 17317 1e-05 1e-06 1e-07 25 17500 0
140002 0.0331862 0 35 19901 1e-05 1e-06 1e-07 25 20000 0
207501 -0.0640329 0 2000 10641 1e-05 1e-06 1e-07 25 20000 0
342501 0.118596 1726 0 18570 1e-05 1e-06 1e-07 25 20000 0
537502 -0.060833 0 398 19242 1e-05 1e-06 1e-07 25 20000 0
747501 0.0588813 2000 0 12246 1e-05 1e-06 1e-07 25 20000 0
800001 -0.0658975 0 2000 8587 1e-05 1e-06 1e-07 25 20000 0
1467501 -0.041535 0 2 19986 1e-05 1e-06 1e-07 25 20000 0
1632501 -0.0349697 0 2000 2834 1e-05 1e-06 1e-07 25 20000 0
1677502 0.133466 2000 0 741 1e-05 1e-06 1e-07 25 20000 0
1737501 -0.0215971 0 922 15875 1e-05 1e-06 1e-07 25 20000 0
2210001 -0.0397393 0 2000 7240 1e-05 1e-06 1e-07 25 20000 0
2990002 0.0177403 2000 0 7702 1e-05 1e-06 1e-07 25 20000 0
3620002 -0.059564 0 2000 17317 1e-05 1e-06 1e-07 25 20000 0
3710001 0.0582713 17 0 19769 1e-05 1e-06 1e-07 25 20000 0
3897502 0.05042 65 0 19909 1e-05 1e-06 1e-07 25 20000 0
4580001 -0.0171985 0 29 19821 1e-05 1e-06 1e-07 25 20000 0
4617501 -0.0139303 0 3 19983 1e-05 1e-06 1e-07 25 20000 0
207501 -0.0640329 0 2000 10641 1e-05 1e-06 1e-07 25 22500 0
342501 0.118596 2000 0 18570 1e-05 1e-06 1e-07 25 22500 0
747501 0.0588813 2000 0 12246 1e-05 1e-06 1e-07 25 22500 0
800001 -0.0658975 0 1184 8587 1e-05 1e-06 1e-07 25 22500 0
1310002 -0.0358382 0 749 21217 1e-05 1e-06 1e-07 25 22500 0
1355002 0.0172624 94 0 22372 1e-05 1e-06 1e-07 25 22500 0
1467502 0.0764623 115 0 22422 1e-05 1e-06 1e-07 25 22500 0
1632501 -0.0349697 0 2000 2834 1e-05 1e-06 1e-07 25 22500 0
1677502 0.133466 2000 0 741 1e-05 1e-06 1e-07 25 22500 0
1737501 -0.0215971 0 2000 15875 1e-05 1e-06 1e-07 25 22500 0
2112501 -0.0187381 0 3 22496 1e-05 1e-06 1e-07 25 22500 0
2210001 0.0526567 58 0 21976 1e-05 1e-06 1e-07 25 22500 0
2210001 -0.0397393 0 2000 7240 1e-05 1e-06 1e-07 25 22500 0
2307502 -0.00337011 0 22 21783 1e-05 1e-06 1e-07 25 22500 0
2457501 -0.0175554 0 26 22470 1e-05 1e-06 1e-07 25 22500 0
2990001 -0.033291 433 0 21488 1e-05 1e-06 1e-07 25 22500 0
2990002 0.0177403 2000 0 7702 1e-05 1e-06 1e-07 25 22500 0
3117502 -0.0928072 2 0 22498 1e-05 1e-06 1e-07 25 22500 0
3132502 0.055555 723 0 21361 1e-05 1e-06 1e-07 25 22500 0
3620002 -0.059564 0 2000 17317 1e-05 1e-06 1e-07 25 22500 0
3830001 -0.0442881 10 0 22458 1e-05 1e-06 1e-07 25 22500 0
3897502 0.112704 0 4 22485 1e-05 1e-06 1e-07 25 22500 0
4812502 -0.00671035 51 0 22215 1e-05 1e-06 1e-07 25 22500 0
192502 0.0173139 11 1219 23688 1e-05 1e-06 1e-07 25 25000 0
207501 -0.0640329 115 2000 10641 1e-05 1e-06 1e-07 25 25000 0
342501 0.118596 1304 0 18570 1e-05 1e-06 1e-07 25 25000 0
387501 0.0342266 384 0 23399 1e-05 1e-06 1e-07 25 25000 0
650001 -0.010187 91 0 23835 1e-05 1e-06 1e-07 25 25000 0
747501 0.0588813 1999 0 12246 1e-05 1e-06 1e-07 25 25000 0
800001 -0.0658975 1 2000 8587 1e-05 1e-06 1e-07 25 25000 0
800002 0.0104348 1 205 24641 1e-05 1e-06 1e-07 25 25000 0
800002 0.00932522 6 0 24993 1e-05 1e-06 1e-07 25 25000 0
1632501 -0.0349697 1 2000 2834 1e-05 1e-06 1e-07 25 25000 0
1632502 -0.000572385 0 2 24999 1e-05 1e-06 1e-07 25 25000 0
1677502 0.133466 1989 0 741 1e-05 1e-06 1e-07 25 25000 0
1737501 -0.0215971 63 2000 15875 1e-05 1e-06 1e-07 25 25000 0
2210001 -0.0397393 0 2000 7240 1e-05 1e-06 1e-07 25 25000 0
2990002 0.0177403 1995 0 7702 1e-05 1e-06 1e-07 25 25000 0
3132502 0.055555 1989 0 21361 1e-05 1e-06 1e-07 25 25000 0
3620002 -0.059564 12 2000 17317 1e-05 1e-06 1e-07 25 25000 0
3620002 -0.0474656 0 855 23494 1e-05 1e-06 1e-07 25 25000 0
3710002 -0.0154949 0 1 24973 1e-05 1e-06 1e-07 25 25000 0
3897501 -0.0468153 0 4 24974 1e-05 1e-06 1e-07 25 25000 0
4310001 0.0669678 337 0 24253 1e-05 1e-06 1e-07 25 25000 0
4662502 -0.0511144 0 4 24995 1e-05 1e-06 1e-07 25 25000 0
4962502 -0.0605499 0 36 24773 1e-05 1e-06 1e-07 25 25000 0
192502 0.0173139 1733 584 23688 1e-05 1e-06 1e-07 25 27500 0
207501 -0.0640329 2000 2000 10641 1e-05 1e-06 1e-07 25 27500 0
342501 0.118596 2000 156 18570 1e-05 1e-06 1e-07 25 27500 0
747501 0.0588813 2000 24 12246 1e-05 1e-06 1e-07 25 27500 0
800001 -0.0658975 0 1996 8587 1e-05 1e-06 1e-07 25 27500 0
920001 -0.0654595 0 69 27396 1e-05 1e-06 1e-07 25 27500 0
1310001 0.0547195 0 2 27497 1e-05 1e-06 1e-07 25 27500 0
1632501 -0.0349697 0 1996 2834 1e-05 1e-06 1e-07 25 27500 0
1662501 -0.063357 11 0 27483 1e-05 1e-06 1e-07 25 27500 0
1677502 0.133466 2000 4 741 1e-05 1e-06 1e-07 25 27500 0
1737501 -0.0215971 0 1996 15875 1e-05 1e-06 1e-07 25 27500 0
1917501 -0.0294718 2 0 27497 1e-05 1e-06 1e-07 25 27500 0
2210001 -0.0397393 0 1996 7240 1e-05 1e-06 1e-07 25 27500 0
2262501 0.047634 5 0 27495 1e-05 1e-06 1e-07 25 27500 0
2300001 -0.0426773 0 2 27499 1e-05 1e-06 1e-07 25 27500 0
2330002 -0.0735442 0 41 27419 1e-05 1e-06 1e-07 25 27500 0
2990002 0.0177403 2000 4 7702 1e-05 1e-06 1e-07 25 27500 0
3132502 0.055555 2000 4 21361 1e-05 1e-06 1e-07 25 27500 0
3620002 -0.059564 0 1996 17317 1e-05 1e-06 1e-07 25 27500 0
3710002 0.0229414 0 11 27491 1e-05 1e-06 1e-07 25 27500 0
3830002 -0.0273036 17 0 27471 1e-05 1e-06 1e-07 25 27500 0
3897501 0.0138912 5 0 27496 1e-05 1e-06 1e-07 25 27500 0
4580002 0.0209481 2 0 27488 1e-05 1e-06 1e-07 25 27500 0
132501 0.0737307 0 7 29949 1e-05 1e-06 1e-07 25 30000 0
192502 0.0173139 2000 0 23688 1e-05 1e-06 1e-07 25 30000 0
207501 -0.0640329 2000 2000 10641 1e-05 1e-06 1e-07 25 30000 0
342501 0.118596 2000 0 18570 1e-05 1e-06 1e-07 25 30000 0
747501 0.0588813 2000 0 12246 1e-05 1e-06 1e-07 25 30000 0
