position select_coef p1_freq p2_freq fixed_since migr_rate mut_rate recomb_rate fitness_width output_gen rep
140002 0.103256 1753 0 2010 0.0001 1e-06 1e-06 5 2500 0
170002 0.0146328 454 937 1141 0.0001 1e-06 1e-06 5 2500 0
192501 0.0598354 2000 0 39 0.0001 1e-06 1e-06 5 2500 0
1970002 0.0645757 1598 4 1803 0.0001 1e-06 1e-06 5 2500 0
2037502 -0.056592 0 1996 377 0.0001 1e-06 1e-06 5 2500 0
2150002 -0.0270676 0 6 2490 0.0001 1e-06 1e-06 5 2500 0
2262502 -0.0726129 0 1818 1195 0.0001 1e-06 1e-06 5 2500 0
2330001 -0.0195613 0 2 2499 0.0001 1e-06 1e-06 5 2500 0
2352501 0.0560711 2000 9 378 0.0001 1e-06 1e-06 5 2500 0
2412502 0.113786 0 2 2498 0.0001 1e-06 1e-06 5 2500 0
2457502 -0.0524682 0 1991 111 0.0001 1e-06 1e-06 5 2500 0
3005001 0.0571778 1037 2 1958 0.0001 1e-06 1e-06 5 2500 0
3132501 0.0316896 826 0 1303 0.0001 1e-06 1e-06 5 2500 0
4160001 -0.0301241 35 1257 80 0.0001 1e-06 1e-06 5 2500 0
4662501 -0.033652 0 23 2024 0.0001 1e-06 1e-06 5 2500 0
4977502 -0.0762419 13 2000 329 0.0001 1e-06 1e-06 5 2500 0
132502 0.0981186 0 28 4870 0.0001 1e-06 1e-06 5 5000 0
140002 0.103256 2000 5 2010 0.0001 1e-06 1e-06 5 5000 0
170002 0.0146328 2000 3 1141 0.0001 1e-06 1e-06 5 5000 0
192501 0.0598354 2000 3 39 0.0001 1e-06 1e-06 5 5000 0
387502 -0.0736585 0 655 4726 0.0001 1e-06 1e-06 5 5000 0
537502 -0.0168566 0 1 4998 0.0001 1e-06 1e-06 5 5000 0
1970002 0.0645757 1951 0 1803 0.0001 1e-06 1e-06 5 5000 0
2037502 -0.056592 0 1999 377 0.0001 1e-06 1e-06 5 5000 0
2210002 0.0435417 0 19 4944 0.0001 1e-06 1e-06 5 5000 0
2262502 -0.0726129 0 1997 1195 0.0001 1e-06 1e-06 5 5000 0
2352501 0.0560711 1993 3 378 0.0001 1e-06 1e-06 5 5000 0
2457502 -0.0524682 0 1997 111 0.0001 1e-06 1e-06 5 5000 0
