position select_coef p1_freq p2_freq fixed_since migr_rate mut_rate recomb_rate fitness_width output_gen rep
132501 0.0730268 1998 2 409 0.0001 1e-06 1e-08 5 2500 0
192501 0.124141 1998 2 836 0.0001 1e-06 1e-08 5 2500 0
207502 -0.0140256 2 1998 10 0.0001 1e-06 1e-08 5 2500 0
455002 0.00490305 163 0 1891 0.0001 1e-06 1e-08 5 2500 0
747501 -0.0273026 2 0 2497 0.0001 1e-06 1e-08 5 2500 0
1362501 0.0183555 472 1 1328 0.0001 1e-06 1e-08 5 2500 0
1677502 0.0343579 94 0 2355 0.0001 1e-06 1e-08 5 2500 0
2015001 -0.0177503 1 1649 1462 0.0001 1e-06 1e-08 5 2500 0
2210002 -0.0247711 0 190 2367 0.0001 1e-06 1e-08 5 2500 0
2300002 0.00471079 1 158 1651 0.0001 1e-06 1e-08 5 2500 0
3005001 0.0281343 1998 2 76 0.0001 1e-06 1e-08 5 2500 0
3507501 -0.0603918 2 1998 1267 0.0001 1e-06 1e-08 5 2500 0
3747502 0.0415585 1998 2 459 0.0001 1e-06 1e-08 5 2500 0
4580001 0.0616113 964 1 1923 0.0001 1e-06 1e-08 5 2500 0
27502 0.0636212 0 2 4995 0.0001 1e-06 1e-08 5 5000 0
132501 0.0730268 1998 2 409 0.0001 1e-06 1e-08 5 5000 0
132502 -0.026587 0 3 4992 0.0001 1e-06 1e-08 5 5000 0
140002 -0.0369028 2 1998 3529 0.0001 1e-06 1e-08 5 5000 0
192501 0.124141 1998 2 836 0.0001 1e-06 1e-08 5 5000 0
207502 -0.0140256 2 1998 10 0.0001 1e-06 1e-08 5 5000 0
920001 0.00024904 0 18 4984 0.0001 1e-06 1e-08 5 5000 0
920002 0.0557635 545 0 3850 0.0001 1e-06 1e-08 5 5000 0
1310002 -0.0528567 34 0 4550 0.0001 1e-06 1e-08 5 5000 0
1467502 0.0201465 1487 2 3245 0.0001 1e-06 1e-08 5 5000 0
1917502 -0.0154823 0 1 4999 0.0001 1e-06 1e-08 5 5000 0
2015001 -0.0177503 2 1998 1462 0.0001 1e-06 1e-08 5 5000 0
2015002 0.00231915 0 123 4811 0.0001 1e-06 1e-08 5 5000 0
2045002 0.0293092 4 0 4989 0.0001 1e-06 1e-08 5 5000 0
2210002 -0.0247711 2 1998 2367 0.0001 1e-06 1e-08 5 5000 0
2262502 0.0885765 1998 2 3069 0.0001 1e-06 1e-08 5 5000 0
2412501 0.0843784 578 0 3530 0.0001 1e-06 1e-08 5 5000 0
2892501 0.0499338 2 0 4997 0.0001 1e-06 1e-08 5 5000 0
2990002 -0.0195833 18 0 4919 0.0001 1e-06 1e-08 5 5000 0
3005001 0.0281343 1998 2 76 0.0001 1e-06 1e-08 5 5000 0
3117502 -0.0581454 5 0 4992 0.0001 1e-06 1e-08 5 5000 0
3507501 -0.0603918 2 1998 1267 0.0001 1e-06 1e-08 5 5000 0
3747502 0.0415585 1998 12 459 0.0001 1e-06 1e-08 5 5000 0
4580001 0.0616113 1998 14 1923 0.0001 1e-06 1e-08 5 5000 0
4662501 -0.0365728 2 1565 4078 0.0001 1e-06 1e-08 5 5000 0
132501 0.0730268 2000 1 409 0.0001 1e-06 1e-08 5 7500 0
140002 -0.0369028 0 1999 3529 0.0001 1e-06 1e-08 5 7500 0
192501 0.124141 2000 1 836 0.0001 1e-06 1e-08 5 7500 0
207502 -0.0140256 0 1999 10 0.0001 1e-06 1e-08 5 7500 0
455001 -0.0220936 70 0 7365 0.0001 1e-06 1e-08 5 7500 0
567501 -0.0727835 2 0 7366 0.0001 1e-06 1e-08 5 7500 0
920002 0.0557635 335 0 3850 0.0001 1e-06 1e-08 5 7500 0
1355002 0.00146201 1 0 7495 0.0001 1e-06 1e-08 5 7500 0
1467502 0.0201465 602 1 3245 0.0001 1e-06 1e-08 5 7500 0
1610001 0.0340242 72 0 6755 0.0001 1e-06 1e-08 5 7500 0
1737501 0.069003 0 457 7214 0.0001 1e-06 1e-08 5 7500 0
2015001 -0.0177503 0 1999 1462 0.0001 1e-06 1e-08 5 7500 0
2030001 -0.12052 0 1999 6061 0.0001 1e-06 1e-08 5 7500 0
2210002 -0.0247711 0 1999 2367 0.0001 1e-06 1e-08 5 7500 0
2262501 0.0330799 0 8 7486 0.0001 1e-06 1e-08 5 7500 0
2262502 0.0885765 2000 1 3069 0.0001 1e-06 1e-08 5 7500 0
2412501 0.0843784 1124 0 3530 0.0001 1e-06 1e-08 5 7500 0
2457502 -0.0518264 0 1149 6199 0.0001 1e-06 1e-08 5 7500 0
2720002 0.026922 110 1 7334 0.0001 1e-06 1e-08 5 7500 0
3005001 0.0281343 2000 1 76 0.0001 1e-06 1e-08 5 7500 0
3507501 -0.0603918 0 1999 1267 0.0001 1e-06 1e-08 5 7500 0
3620001 -0.0836679 0 1183 6336 0.0001 1e-06 1e-08 5 7500 0
3620002 -0.073394 0 816 6158 0.0001 1e-06 1e-08 5 7500 0
3747502 0.0415585 2000 1 459 0.0001 1e-06 1e-08 5 7500 0
4310002 0.0339809 0 3 7486 0.0001 1e-06 1e-08 5 7500 0
4400001 0.00854933 185 0 7154 0.0001 1e-06 1e-08 5 7500 0
4580001 0.0616113 2000 1 1923 0.0001 1e-06 1e-08 5 7500 0
4662501 -0.0365728 0 1999 4078 0.0001 1e-06 1e-08 5 7500 0
4895001 -0.0101349 0 29 7462 0.0001 1e-06 1e-08 5 7500 0
4962501 -0.0256848 0 1999 5729 0.0001 1e-06 1e-08 5 7500 0
4962501 0.00166955 0 74 7436 0.0001 1e-06 1e-08 5 7500 0
27502 0.011466 0 1 10000 0.0001 1e-06 1e-08 5 10000 0
132501 0.0730268 2000 0 409 0.0001 1e-06 1e-08 5 10000 0
140002 -0.0369028 0 2000 3529 0.0001 1e-06 1e-08 5 10000 0
192501 0.124141 2000 0 836 0.0001 1e-06 1e-08 5 10000 0
207501 0.109072 1 0 9999 0.0001 1e-06 1e-08 5 10000 0
207502 -0.0140256 0 2000 10 0.0001 1e-06 1e-08 5 10000 0
920002 0.0557635 2000 0 3850 0.0001 1e-06 1e-08 5 10000 0
1467502 0.0201465 600 0 3245 0.0001 1e-06 1e-08 5 10000 0
1970002 -0.0238784 0 308 9190 0.0001 1e-06 1e-08 5 10000 0
2015001 -0.0177503 0 2000 1462 0.0001 1e-06 1e-08 5 10000 0
2030001 -0.12052 0 2000 6061 0.0001 1e-06 1e-08 5 10000 0
2045001 0.102425 0 3 9956 0.0001 1e-06 1e-08 5 10000 0
2210002 -0.0247711 0 2000 2367 0.0001 1e-06 1e-08 5 10000 0
2262502 0.0885765 2000 0 3069 0.0001 1e-06 1e-08 5 10000 0
2330001 -0.0161427 0 126 9888 0.0001 1e-06 1e-08 5 10000 0
2390001 0.0323521 2 0 9999 0.0001 1e-06 1e-08 5 10000 0
2390001 -0.0138221 0 14 9939 0.0001 1e-06 1e-08 5 10000 0
2457502 -0.0518264 0 2000 6199 0.0001 1e-06 1e-08 5 10000 0
3005001 0.0281343 2000 0 76 0.0001 1e-06 1e-08 5 10000 0
3117502 -0.0848363 1 0 10000 0.0001 1e-06 1e-08 5 10000 0
3507501 -0.0603918 0 2000 1267 0.0001 1e-06 1e-08 5 10000 0
3620001 -0.0836679 0 2000 6336 0.0001 1e-06 1e-08 5 10000 0
3620002 0.0440243 0 3 9995 0.0001 1e-06 1e-08 5 10000 0
3747502 0.0415585 2000 0 459 0.0001 1e-06 1e-08 5 10000 0
4580001 0.0616113 2000 0 1923 0.0001 1e-06 1e-08 5 10000 0
4662501 -0.0365728 0 2000 4078 0.0001 1e-06 1e-08 5 10000 0
4962501 -0.0256848 0 2000 5729 0.0001 1e-06 1e-08 5 10000 0
132501 0.0730268 1932 2 409 0.0001 1e-06 1e-08 5 12500 0
140002 -0.0369028 68 1998 3529 0.0001 1e-06 1e-08 5 12500 0
192501 0.124141 1939 2 836 0.0001 1e-06 1e-08 5 12500 0
207502 -0.0448195 0 16 12457 0.0001 1e-06 1e-08 5 12500 0
207502 -0.0140256 61 1998 10 0.0001 1e-06 1e-08 5 12500 0
537502 -0.0473397 16 0 12438 0.0001 1e-06 1e-08 5 12500 0
920002 0.0557635 2000 2 3850 0.0001 1e-06 1e-08 5 12500 0
1662502 -0.0167561 0 128 12421 0.0001 1e-06 1e-08 5 12500 0
2015001 -0.0177503 0 1998 1462 0.0001 1e-06 1e-08 5 12500 0
2030001 -0.12052 0 1998 6061 0.0001 1e-06 1e-08 5 12500 0
2037501 -0.0320813 1 0 12489 0.0001 1e-06 1e-08 5 12500 0
2112502 -0.125355 0 4 12494 0.0001 1e-06 1e-08 5 12500 0
2112502 0.0520364 0 68 12455 0.0001 1e-06 1e-08 5 12500 0
2210001 -0.026504 0 269 11542 0.0001 1e-06 1e-08 5 12500 0
2210002 -0.0247711 0 1998 2367 0.0001 1e-06 1e-08 5 12500 0
2262502 0.0885765 2000 2 3069 0.0001 1e-06 1e-08 5 12500 0
2330002 0.0112479 0 85 12418 0.0001 1e-06 1e-08 5 12500 0
2412501 0.0167793 1 0 12479 0.0001 1e-06 1e-08 5 12500 0
2457502 -0.0518264 0 1998 6199 0.0001 1e-06 1e-08 5 12500 0
3005001 0.0281343 2000 2 76 0.0001 1e-06 1e-08 5 12500 0
3020001 0.0393069 0 1 12499 0.0001 1e-06 1e-08 5 12500 0
3132501 -0.0493411 5 0 12491 0.0001 1e-06 1e-08 5 12500 0
3507501 -0.0603918 0 1998 1267 0.0001 1e-06 1e-08 5 12500 0
3620001 -0.0836679 0 1998 6336 0.0001 1e-06 1e-08 5 12500 0
3710001 -0.112069 0 103 11782 0.0001 1e-06 1e-08 5 12500 0
3747502 0.0415585 2000 123 459 0.0001 1e-06 1e-08 5 12500 0
4580001 0.0616113 2000 2 1923 0.0001 1e-06 1e-08 5 12500 0
4662501 -0.0365728 0 1998 4078 0.0001 1e-06 1e-08 5 12500 0
4895002 0.0499756 37 0 12412 0.0001 1e-06 1e-08 5 12500 0
4962501 -0.0256848 0 1998 5729 0.0001 1e-06 1e-08 5 12500 0
4962502 -0.0579868 186 0 11244 0.0001 1e-06 1e-08 5 12500 0
4977501 -0.0357707 400 0 12012 0.0001 1e-06 1e-08 5 12500 0
132501 0.0730268 1997 0 409 0.0001 1e-06 1e-08 5 15000 0
132501 0.00815753 5 0 14995 0.0001 1e-06 1e-08 5 15000 0
140002 -0.0369028 3 2000 3529 0.0001 1e-06 1e-08 5 15000 0
192501 0.124141 1997 0 836 0.0001 1e-06 1e-08 5 15000 0
207502 -0.0140256 471 2000 10 0.0001 1e-06 1e-08 5 15000 0
800001 -0.00879783 702 0 14042 0.0001 1e-06 1e-08 5 15000 0
920002 0.0557635 1997 0 3850 0.0001 1e-06 1e-08 5 15000 0
1610002 0.0293344 0 4 14996 0.0001 1e-06 1e-08 5 15000 0
1632501 -0.0216231 0 7 14984 0.0001 1e-06 1e-08 5 15000 0
1970001 0.00827831 0 32 14929 0.0001 1e-06 1e-08 5 15000 0
2015001 -0.0177503 0 2000 1462 0.0001 1e-06 1e-08 5 15000 0
2015002 -0.000673985 1 0 14995 0.0001 1e-06 1e-08 5 15000 0
2030001 -0.12052 0 2000 6061 0.0001 1e-06 1e-08 5 15000 0
2210001 -0.026504 0 2000 11542 0.0001 1e-06 1e-08 5 15000 0
2210002 -0.0247711 0 2000 2367 0.0001 1e-06 1e-08 5 15000 0
2262502 0.0885765 1998 0 3069 0.0001 1e-06 1e-08 5 15000 0
2330002 -0.0282732 0 278 14685 0.0001 1e-06 1e-08 5 15000 0
2457502 -0.0518264 2 2000 6199 0.0001 1e-06 1e-08 5 15000 0
2495002 0.0524033 94 0 14746 0.0001 1e-06 1e-08 5 15000 0
3005001 0.0281343 1998 0 76 0.0001 1e-06 1e-08 5 15000 0
3507501 -0.0603918 2 2000 1267 0.0001 1e-06 1e-08 5 15000 0
3620001 -0.0836679 18 2000 6336 0.0001 1e-06 1e-08 5 15000 0
3747502 0.0415585 1982 0 459 0.0001 1e-06 1e-08 5 15000 0
4580001 0.0616113 1973 0 1923 0.0001 1e-06 1e-08 5 15000 0
4617501 0.145437 0 1 14987 0.0001 1e-06 1e-08 5 15000 0
4662501 -0.0365728 31 2000 4078 0.0001 1e-06 1e-08 5 15000 0
4812502 0.0666665 1 0 15000 0.0001 1e-06 1e-08 5 15000 0
4895002 0.0499756 986 0 12412 0.0001 1e-06 1e-08 5 15000 0
4962501 -0.0256848 21 2000 5729 0.0001 1e-06 1e-08 5 15000 0
20002 0.0170628 856 0 15940 0.0001 1e-06 1e-08 5 17500 0
132501 0.0730268 2000 0 409 0.0001 1e-06 1e-08 5 17500 0
140002 -0.0369028 0 2000 3529 0.0001 1e-06 1e-08 5 17500 0
192501 0.124141 2000 0 836 0.0001 1e-06 1e-08 5 17500 0
207502 -0.0140256 0 2000 10 0.0001 1e-06 1e-08 5 17500 0
552502 -0.0333337 0 2 17495 0.0001 1e-06 1e-08 5 17500 0
800001 -0.00879783 1955 0 14042 0.0001 1e-06 1e-08 5 17500 0
920002 0.0557635 2000 0 3850 0.0001 1e-06 1e-08 5 17500 0
1662501 -0.0281031 0 69 17313 0.0001 1e-06 1e-08 5 17500 0
2015001 -0.0177503 0 2000 1462 0.0001 1e-06 1e-08 5 17500 0
2030001 -0.12052 0 2000 6061 0.0001 1e-06 1e-08 5 17500 0
2112502 -0.0604849 0 1 17496 0.0001 1e-06 1e-08 5 17500 0
2210001 -0.026504 0 2000 11542 0.0001 1e-06 1e-08 5 17500 0
2210002 -0.0247711 0 2000 2367 0.0001 1e-06 1e-08 5 17500 0
2262502 0.0885765 2000 0 3069 0.0001 1e-06 1e-08 5 17500 0
2352502 -0.0212196 121 0 17386 0.0001 1e-06 1e-08 5 17500 0
2457502 -0.0518264 0 2000 6199 0.0001 1e-06 1e-08 5 17500 0
3005001 0.0281343 2000 0 76 0.0001 1e-06 1e-08 5 17500 0
3020001 0.0515735 0 79 17305 0.0001 1e-06 1e-08 5 17500 0
3507501 -0.0603918 0 2000 1267 0.0001 1e-06 1e-08 5 17500 0
3507501 0.0485029 0 8 17431 0.0001 1e-06 1e-08 5 17500 0
3620001 -0.0836679 867 2000 6336 0.0001 1e-06 1e-08 5 17500 0
3747502 0.0415585 2000 0 459 0.0001 1e-06 1e-08 5 17500 0
3830001 -0.0267092 0 3 17498 0.0001 1e-06 1e-08 5 17500 0
4580001 0.0616113 2000 0 1923 0.0001 1e-06 1e-08 5 17500 0
4662501 -0.0365728 0 2000 4078 0.0001 1e-06 1e-08 5 17500 0
4895002 0.0499756 1802 0 12412 0.0001 1e-06 1e-08 5 17500 0
4962501 -0.0256848 0 2000 5729 0.0001 1e-06 1e-08 5 17500 0
4962502 0.0559794 71 0 17429 0.0001 1e-06 1e-08 5 17500 0
