position select_coef p1_freq p2_freq fixed_since migr_rate mut_rate recomb_rate fitness_width output_gen rep
642501 -0.0516839 0 1550 2043 1e-05 1e-06 1e-07 5 2500 0
1310001 0.00665603 0 5 2365 1e-05 1e-06 1e-07 5 2500 0
1467502 -0.0851355 0 2 2496 1e-05 1e-06 1e-07 5 2500 0
1610001 -0.00217521 1 0 2499 1e-05 1e-06 1e-07 5 2500 0
1610001 -0.0685915 0 2000 546 1e-05 1e-06 1e-07 5 2500 0
1970002 0.0581233 1 0 2470 1e-05 1e-06 1e-07 5 2500 0
2015001 -0.0186415 0 560 1707 1e-05 1e-06 1e-07 5 2500 0
2015002 0.00244528 0 4 2483 1e-05 1e-06 1e-07 5 2500 0
2150001 -0.0511432 66 0 2240 1e-05 1e-06 1e-07 5 2500 0
2262502 0.0248437 2 0 2494 1e-05 1e-06 1e-07 5 2500 0
2330002 0.0025587 1 0 2500 1e-05 1e-06 1e-07 5 2500 0
2330002 0.059977 2000 0 651 1e-05 1e-06 1e-07 5 2500 0
2412501 -0.0989155 0 2000 1144 1e-05 1e-06 1e-07 5 2500 0
2495002 0.0212944 811 0 1708 1e-05 1e-06 1e-07 5 2500 0
2720001 -0.00607672 12 0 2489 1e-05 1e-06 1e-07 5 2500 0
2720002 -0.0722261 0 7 2301 1e-05 1e-06 1e-07 5 2500 0
3132501 -0.0375641 41 0 2302 1e-05 1e-06 1e-07 5 2500 0
3882502 -0.0550061 0 2000 555 1e-05 1e-06 1e-07 5 2500 0
4310002 0.0505495 2000 0 151 1e-05 1e-06 1e-07 5 2500 0
4580002 -0.0496715 0 941 1929 1e-05 1e-06 1e-07 5 2500 0
4812501 0.0107894 2000 0 1112 1e-05 1e-06 1e-07 5 2500 0
132501 -0.0195279 0 8 4990 1e-05 1e-06 1e-07 5 5000 0
642501 -0.0516839 0 1978 2043 1e-05 1e-06 1e-07 5 5000 0
1467501 0.0156215 1252 0 3867 1e-05 1e-06 1e-07 5 5000 0
1610001 -0.0685915 0 2000 546 1e-05 1e-06 1e-07 5 5000 0
1677502 -0.0367582 0 19 4973 1e-05 1e-06 1e-07 5 5000 0
1970002 0.0600615 2000 0 2548 1e-05 1e-06 1e-07 5 5000 0
2015001 -0.0186415 0 2000 1707 1e-05 1e-06 1e-07 5 5000 0
2045001 0.0421262 0 110 4689 1e-05 1e-06 1e-07 5 5000 0
2300001 -0.1668 0 1554 4419 1e-05 1e-06 1e-07 5 5000 0
2307502 0.0515157 0 8 4992 1e-05 1e-06 1e-07 5 5000 0
2330002 0.059977 2000 0 651 1e-05 1e-06 1e-07 5 5000 0
2412501 -0.0989155 0 2000 1144 1e-05 1e-06 1e-07 5 5000 0
2495002 0.0212944 1201 0 1708 1e-05 1e-06 1e-07 5 5000 0
3507501 0.0071546 302 0 3928 1e-05 1e-06 1e-07 5 5000 0
3830002 0.102589 2000 13 2504 1e-05 1e-06 1e-07 5 5000 0
3882502 -0.0550061 0 1987 555 1e-05 1e-06 1e-07 5 5000 0
